text,labels
برافروختند آتش و زان کباب / بخوردند و کردند سر سوی خواب,داستان دوازده رخ
چو بد روزگار دلیران دژم / کجا خواب سازد بریشان ستم,داستان دوازده رخ
فرو خفت لهاک و فرشیدورد / بسر بر همی پاسبانیش کرد,داستان دوازده رخ
برآمد چو شب تیره شد ماهتاب / دو غمگین سر اندر نهاده بخواب,داستان دوازده رخ
رسید اندران جایگه گستهم / که بودند یاران توران بهم,داستان دوازده رخ
نوند اسب او بوی اسبان شنید / خروشی برآورد و اندر دمید,داستان دوازده رخ
سبک اسب لهاک هم زین نشان / خروشی برآورد چون بیهشان,داستان دوازده رخ
دمان سوی لهاک فرشید ورد / ز خواب خوش آمدش بیدار کرد,داستان دوازده رخ
بدو گفت برخیز زین خواب خوش / بمردی سر بخت خود را بکش,داستان دوازده رخ
که دانا زد این داستان بزرگ / که شیری که بگریزد از چنگ گرگ,داستان دوازده رخ
نباید که گرگ از پسش در کشد / که او را همان بخت خود برکشد,داستان دوازده رخ
چه مایه بپیوند و چندی شتافت / کس از روز بد هم رهایی نیافت,داستان دوازده رخ
هلا زود بشتاب کآمد سپاه / از ایران و بر ما گرفتند راه,داستان دوازده رخ
نشستند بر باره هر دو سوار / کشیدند پویان ازان مرغزار,داستان دوازده رخ
ز بیشه ببالا نهادند روی / دو خونی دلاور دو پرخاشجوی,داستان دوازده رخ
بهامون کشیدند هر دو سوار / پراندیشه تا چون بسیچند کار,داستان دوازده رخ
پدید آمد از دور پس گستهم / ندیدند با او سواری بهم,داستان دوازده رخ
دلیران چو سر را برافراختند / مر او را چو دیدند بشناختند,داستان دوازده رخ
بادگر گفت و گوی / که یک تن سوی ما نهادست روی,داستان دوازده رخ
نیابد رهایی ز ما گستهم / مگر بخت بد کرد خواهد ستم,داستان دوازده رخ
جز از گستهم نیست کامد بجنگ / درفش دلیران گرفته بچنگ,داستان دوازده رخ
گریزان بباید شد از پیش اوی / مگر کاندر آرد بدین دشت روی,داستان دوازده رخ
وز آنجا بهامون نهادند روی / پس اندر دمان گستهم کینه جوی,داستان دوازده رخ
بیامد چو نزدیک ایشان رسید / چو شیر ژیان نعره ای برکشید,داستان دوازده رخ
بریشان ببارید تیر خدنگ / چو فرشیدورد اندر آمد بجنگ,داستان دوازده رخ
یکی تیر زد بر سرش گستهم / که با خون برآمیخت مغزش بهم,داستان دوازده رخ
نگون گشت و هم در زمان جان بداد / شد آن نامور گرد ویسه نژاد,داستان دوازده رخ
چو لهاک روی برادر بدید / بدانست کز کارزار آرمید,داستان دوازده رخ
بلرزید وز درد او خیره شد / جهان پیش چشم اندرش تیره شد,داستان دوازده رخ
ز روشن روانش بسیری رسید / کمان را بزه کرد و اندر کشید,داستان دوازده رخ
شدند آن زمان خسته هر دو سوار / بشمشیر برساختند کارزار,داستان دوازده رخ
یکایک برو گستهم دست یافت / ز کینه چنان خسته اندر شتافت,داستان دوازده رخ
بگردنش بر زد یکی تیغ تیز / برآورد ناگاه زو رستخیز,داستان دوازده رخ
سرش زیر پای اندر آمد چو گوی / که آید همی زخم چوگان بروی,داستان دوازده رخ
چنینست کردار گردان سپهر / ببرد ز پروردهٔ خویش مهر,داستان دوازده رخ
چو سر جوییش پای یابی نخست / وگر پای جویی سرش پیش تست,داستان دوازده رخ
بزین بر چنان خسته بد گستهم / که بگسست خواهد تو گفتی ز هم,داستان دوازده رخ
بیامد خمیده بزین اندرون / همی راند اسب و همی ریخت خون,داستان دوازده رخ
و زآنجا سوی چشمه ساری رسید / هم آب روان دید و هم سایه دید,داستان دوازده رخ
فرود آمد و اسب را بر درخت / ببست و به آب اندر آمد ز بخت,داستان دوازده رخ
بخورد آب بسیار و کرد آفرین / ببستش تو گفتی سراسر زمین,داستان دوازده رخ
بپیچید و غلتید بر تیره خاک / سراسر همه تن بشمشیر چاک,داستان دوازده رخ
همی گفت کای روشن کردگار / پدید آر زان لشکر نامدار,داستان دوازده رخ
بدلسوزگی بیژن گیو را / وگرنه دلاور یکی نیو را,داستان دوازده رخ
که گر مرده گر زنده زین جایگاه / برد مر مرا سوی ایران سپاه,داستان دوازده رخ
سر نامداران توران سپاه / ببرد برد پیش بیدار شاه,داستان دوازده رخ
بداند که من جز بنام / نمردم بگیتی همینست کام,داستان دوازده رخ
همه شب بنالید تا روز پاک / پر از درد چون مار پیچان بخاک,داستان دوازده رخ
چو گیتی ز خورشید شد روشنا / بیامد بدانجایگه بیژنا,داستان دوازده رخ
همی گشت بر گرد آن مرغزار / که یابد نشانی ز گم بوده یار,داستان دوازده رخ
پدید آمد از دور اسب سمند / بدان مرغزار اندرون چون نوند,داستان دوازده رخ
چمان و چران چون پلنگان بکام / نگون گشته زین و گسسته لگام,داستان دوازده رخ
همه آلت زین برو بر نگون / رکیب و کمند و جنا پر ز خون,داستان دوازده رخ
چو بیژن بدید آن ازو رفت هوش / برآورد چو شیر شرزه خروش,داستان دوازده رخ
همی گفت که ای مهربان نیک یار / کجایی فگنده در این مرغزار,داستان دوازده رخ
که پشتم شکستی و خستی دلم / کنون جان شیرین ز تن بگسلم,داستان دوازده رخ
